,Unnamed: 0,id,thread_number,timestamp,text,retweets,likes,replies,url,full_text
300,300,953855295750590464,Thread 17,1516251798,"17) 1-10 have been thoroughly refuted.  Apologies, retractions, corrections, firings have ensued, and most importanÃ¢?Â¦ https://t.co/T6z7KGPidU",78,173,6,https://t.co/T6z7KGPidU,"17)
1-10 have been thoroughly refuted. Apologies, retractions, corrections, firings have ensued, and most importantly decades of credibility has been lost thanks to President Donald J. Trump.
#FakeNewsAwards"
301,301,953858303339220993,Thread 17,1516252516,18) Number 11 on the list will be dealt with soon.... https://t.co/NmwlTZOQFJ,59,118,5,https://t.co/NmwlTZOQFJ,"18)
Number 11 on the list will be dealt with soon...."
302,302,953864177961046017,Thread 17,1516253916,19) I'd like to recommend using web archive sites when you share #FakeNews articles.  It deprives them of clicks anÃ¢?Â¦ https://t.co/Yf8VdU1OUW,58,133,11,https://t.co/Yf8VdU1OUW,"19)
I'd like to recommend using web archive sites when you share
#FakeNews
articles. It deprives them of clicks and gives satisfaction. Sometime I let them slide if the article is pro Trump. Archiving sites also get around subscriptions. Just plug in article url and viola!"
303,303,953867283973144576,Thread 17,1516254657,"20) Keep fighting and countering the #FakeNews narrative every day, but make sure to spend more of your time spreadÃ¢?Â¦ https://t.co/kkzy4NHuxU",115,244,14,https://t.co/kkzy4NHuxU,"20)
Keep fighting and countering the
#FakeNews
narrative every day, but make sure to spend more of your time spreading the good news, especially on the economy. Be of good cheer and know that every day they grow weaker and we grow stronger.
#FakeNewsAwards"
321,321,963728007700582400,Thread 19,1518605636,Financial support from the international community to #RebuildIraq. #Iraq2018 [thread],13,17,3,,"Financial support from the international community to
#RebuildIraq
.
#Iraq2018
[thread]"
322,322,963728016798085121,Thread 19,1518605639,#Turkey: $5 billions in form of facilitations and loans.,0,5,1,,"#Turkey
: $5 billions in form of facilitations and loans."
323,323,963728018517774336,Thread 19,1518605639,"#Kuwait: $2 billions; $1 billion as loans, the rest as investments.",0,4,1,,"#Kuwait
: $2 billions; $1 billion as loans, the rest as investments."
324,324,963728023030845441,Thread 19,1518605640,#Qatar: $1 billions in form of loans and investments.,0,2,1,,"#KSA
: $1.5 billions; $1 billion for rebuilding efforts, $500 millions to support Saudi exports to
#Iraq
."
325,325,963728021042679809,Thread 19,1518605640,"#KSA: $1.5 billions; $1 billion for rebuilding efforts, $500 millions to support Saudi exports to #Iraq.",0,2,1,,"#Qatar
: $1 billions in form of loans and investments."
326,326,963802648045551616,Thread 19,1518623432,Islamic Developement Bank: $500 millions financing for infrastructure.,0,2,1,,Islamic Developement Bank: $500 millions financing for infrastructure.
327,327,963803244534358017,Thread 19,1518623574,#EU: $400 millions in form of investments.,1,1,1,,"#EU
: $400 millions in form of investments."
328,328,963803409584402432,Thread 19,1518623614,#US: $3 billions credit line extension by US Export-Import Bank.,0,1,1,,"#US
: $3 billions credit line extension by US Export-Import Bank."
329,329,963803508100272129,Thread 19,1518623637,#Finland: $10 millions in form of donations for humanitarian projects.,0,2,1,,"#Finland
: $10 millions in form of donations for humanitarian projects."
330,330,963803574529556482,Thread 19,1518623653,#Germany: $500 millions in assistance.,0,3,1,,"#Germany
: $500 millions in assistance."
331,331,963803661364289536,Thread 19,1518623674,#UK: $1 billion annually in form of export credit over 10 years.,0,2,1,,"#UK
: $1 billion annually in form of export credit over 10 years."
332,332,963803743958552581,Thread 19,1518623693,#Japan: $100 million contribution this year through UN agencies and international organizations.,0,3,1,,"#Japan
: $100 million contribution this year through UN agencies and international organizations."
333,333,963803839756464128,Thread 19,1518623716,#UAE: $500 millions for rebuilding and $5.5 billions in form of private investments.,1,3,1,,"#UAE
: $500 millions for rebuilding and $5.5 billions in form of private investments."
334,334,963818973308641281,Thread 19,1518627324,"Last but not least (hopefully), read this thread by @SajadJiyad that gives some background information about the coÃ¢?Â¦ https://t.co/2KU5Qiynuy",2,4,1,https://t.co/2KU5Qiynuy,"Last but not least (hopefully), read this thread by
@SajadJiyad
that gives some background information about the conference.
External Tweet loading...
If nothing shows, it may have been deleted
by @sajadjiyad
view original on Twitter"
335,335,964055506548613120,Thread 19,1518683718,Arab Fund for Economic and Social Developement: $1.5 billions in funding.,0,0,2,,Arab Fund for Economic and Social Developement: $1.5 billions in funding.
336,336,964091166345089024,Thread 19,1518692220,"#Italy: Ã¢?Â¬260 millions in form of easy loans, Ã¢?Â¬11.5 millions as direct aid.",1,1,0,,"#Italy
: €260 millions in form of easy loans, €11.5 millions as direct aid."
391,391,967873635980595200,Thread 23,1519594031,"The current dialogue about #DACA affects everyone in the US. How?

#Racism &amp; #scapegoating &amp; affect all minorities.Ã¢?Â¦ https://t.co/aXRiEeanIH",584,797,47,https://t.co/aXRiEeanIH,"The current dialogue about
#DACA
affects everyone in the US. How?
#Racism
&
#scapegoating
& affect all minorities.
Deporting
#DREAMers
& undocumented
#immigrants
will have very negative impacts to the
#economy
. That affects everyone else. THREAD 1
#DreamActNow
#immigration"
392,392,967873651881234434,Thread 23,1519594035,"The sociological concept of the Ã¢??otherÃ¢?? is important to this discussion. If you havenÃ¢??t heard of it before, here isÃ¢?Â¦ https://t.co/VUlTjLxXzt",59,95,3,https://t.co/VUlTjLxXzt,"The sociological concept of the “other” is important to this discussion. If you haven’t heard of it before, here is a brief overview from
othersociologist.com/otherness-reso…
. 2
#identity
#race
#sociology
#Science"
393,393,967873662748708864,Thread 23,1519594038,"People in power define social identities as they have the means to control the narrative Ã¢?? news coverage, platformsÃ¢?Â¦ https://t.co/Pfa7tVZvXt",51,87,2,https://t.co/Pfa7tVZvXt,"People in power define social identities as they have the means to control the narrative – news coverage, platforms to broadcast their platforms, & the power to influence law enforcement and legislation. Social identity affects how people perceive themselves and others. 3"
394,394,967873672546578432,Thread 23,1519594040,"People want to differentiate themselves from out-groups, as they have negative images. The in-group is united in diÃ¢?Â¦ https://t.co/apKwzyDtqq",48,81,3,https://t.co/apKwzyDtqq,"People want to differentiate themselves from out-groups, as they have negative images. The in-group is united in differentiating itself from the out-group. It’s “us v. them”. 4
psychologenie.com/social-identit…
#sociology"
395,395,967873680956149760,Thread 23,1519594042,How this relates to #DACA and #immigration: TrumpÃ¢??s admin is using a racist &amp; biased narrative to establish immigraÃ¢?Â¦ https://t.co/K32Ml5oo7B,74,104,7,https://t.co/K32Ml5oo7B,"How this relates to
#DACA
and
#immigration
: Trump’s admin is using a racist & biased narrative to establish immigrants as “others”, or an out-group. He uses claims that have been de-bunked to make immigrants look like bad people. 5
#falsenarrative
#lie
#LiarinChief
#Blotus"
396,396,967874680764977152,Thread 23,1519594280,"Trump repeats the idea that unauthorized immigrants commit a lot of crime, so getting rid of immigrants will bringÃ¢?Â¦ https://t.co/qGi8DqHPIq",89,119,17,https://t.co/qGi8DqHPIq,"Trump repeats the idea that unauthorized immigrants commit a lot of crime, so getting rid of immigrants will bring down crime & keep Americans safe. But the facts don’t back that up. 6
#prejudice
#racism
washingtonpost.com/news/fact-chec…"
397,397,967874955399581697,Thread 23,1519594346,"By repeating these lies, Trump has effectively established #immigrants as an Ã¢??otherÃ¢??, or Ã¢??out-groupÃ¢?? of bad and danÃ¢?Â¦ https://t.co/dUp2Ot2aao",53,88,4,https://t.co/dUp2Ot2aao,"By repeating these lies, Trump has effectively established
#immigrants
as an “other”, or “out-group” of bad and dangerous people. Blaming
#minority
groups for societal problems is called
#scapegoating
, and it’s not new. 7
npr.org/2016/06/05/480…"
398,398,967875071141404674,Thread 23,1519594373,Scapegoating minorities is an effective way to put them in the role of Ã¢??out-groupsÃ¢??. Trump blames Muslims for terroÃ¢?Â¦ https://t.co/RT87MJn0cA,49,69,4,https://t.co/RT87MJn0cA,"Scapegoating minorities is an effective way to put them in the role of “out-groups”. Trump blames Muslims for terrorism and unauthorized immigrants (specifically Latinos) for crime to build support for his Muslim ban, border wall and anti-immigrant policies. 8"
399,399,967875162627563524,Thread 23,1519594395,Trump has also repeatedly stated that unauthorized immigrants cost the US a lot of money. That is not true. 9 #lieÃ¢?Â¦ https://t.co/KwAsQ0JYFI,45,81,2,https://t.co/KwAsQ0JYFI,"Trump has also repeatedly stated that unauthorized immigrants cost the US a lot of money. That is not true. 9
#lie
#fakenews
#racist
#bigot
External Tweet loading...
If nothing shows, it may have been deleted
by @TheSWPrincess
view original on Twitter"
400,400,967875364239364096,Thread 23,1519594443,Ending #DACA would cause a loss of $460.3 billion from the #GDP in the next decade. That does not include the COSTÃ¢?Â¦ https://t.co/6bb5kZau6d,63,77,2,https://t.co/6bb5kZau6d,"Ending
#DACA
would cause a loss of $460.3 billion from the
#GDP
in the next decade. That does not include the COST OF DEPORTING PEOPLE when they lose DACA protection. Deportation costs
#money
. 10
External Tweet loading...
If nothing shows, it may have been deleted
by @TheSWPrincess
view original on Twitter"
401,401,967876019200970752,Thread 23,1519594599,TrumpÃ¢??s claims about unauthorized immigrants have been proven false. He keeps repeating them to emphasize the ideaÃ¢?Â¦ https://t.co/JhoyTLsysd,67,101,2,https://t.co/JhoyTLsysd,"Trump’s claims about unauthorized immigrants have been proven false. He keeps repeating them to emphasize the idea that unauthorized immigrants are bad for the U.S. and it’s best to deport them. 11
#TrumpLies
#LiarinChief
#LiaroftheYear"
402,402,967876115518885888,Thread 23,1519594622,"Why is Trump so anti-immigrant if the facts donÃ¢??t back up his statements? His family has a long history of racism,Ã¢?Â¦ https://t.co/IRR5XxBGqw",57,85,4,https://t.co/IRR5XxBGqw,"Why is Trump so anti-immigrant if the facts don’t back up his statements? His family has a long history of racism, dating back to the 1970’s. 12
vox.com/2016/7/25/1227…"
403,403,967876219621593090,Thread 23,1519594647,Scapegoating gives people who are angry and frustrated an outlet for their aggression on a target that canÃ¢??t strikeÃ¢?Â¦ https://t.co/5sTLE7Rf2q,37,67,2,https://t.co/5sTLE7Rf2q,"Scapegoating gives people who are angry and frustrated an outlet for their aggression on a target that can’t strike back. It’s a “safe” release valve for unhappy constituents to focus on and unite against. 13
theconversation.com/the-dirty-poli…"
404,404,967876380032753664,Thread 23,1519594685,Eight years of Obama caused a backlash from people who previously kept their racism hidden. WeÃ¢??ve seen this in theÃ¢?Â¦ https://t.co/e9jFs2kFsr,41,80,6,https://t.co/e9jFs2kFsr,"Eight years of Obama caused a backlash from people who previously kept their racism hidden. We’ve seen this in the way that so many people dismissed and excused Trump’s racist statements. Some said Trump didn’t mean what he said. 13
#denial
#rationalize
nytimes.com/2016/02/27/opi…"
405,405,967877022851780608,Thread 23,1519594839,"People said that about Hitler too. Specifically, the New York Times in 1922. 14

https://t.co/fH9JugwnRF https://t.co/ibAvX8xJnb",50,80,6,https://t.co/fH9JugwnRF ,"People said that about Hitler too. Specifically, the New York Times in 1922. 14
qz.com/631502/in-1922…"
406,406,967877119702335490,Thread 23,1519594862,"That proved untrue in both cases. TrumpÃ¢??s #MuslimBan, #BorderWall, his attempt to ban #trans troops, his support ofÃ¢?Â¦ https://t.co/e7SrWY4W2d",55,89,2,https://t.co/e7SrWY4W2d,"That proved untrue in both cases. Trump’s
#MuslimBan
,
#BorderWall
, his attempt to ban
#trans
troops, his support of “religious freedom” laws & his “shithole” remarks show his racism. 15
gq.com/story/donald-t…
#Trumpisawhitesupremacist"
407,407,967877703729926145,Thread 23,1519595001,"WhatÃ¢??s the takeaway here? Be aware of these tactics. Look for them, and evaluate critically. Researching claims isÃ¢?Â¦ https://t.co/3mLGf5xwvs",69,108,2,https://t.co/3mLGf5xwvs,"What’s the takeaway here? Be aware of these tactics. Look for them, and evaluate critically. Researching claims is easy with Google.
#criticalthinking
is an absolute MUST for everyone.
#factsmatter
more than ever now. 16
#thinkforyourself"
408,408,967878221609013249,Thread 23,1519595124,Why is critical thinking so important? Because Trump meets almost all of the warning signs of fascism. We HAVE to bÃ¢?Â¦ https://t.co/JguZjYwWmP,152,213,8,https://t.co/JguZjYwWmP,"Why is critical thinking so important? Because Trump meets almost all of the warning signs of fascism. We HAVE to be aware of that to fight it. That means keeping our eyes open, evaluating the facts, and thinking critically.
#Democracy
depends on it."
409,409,968479262125805568,Thread 23,1519738424,@threadreaderapp please unroll.,0,5,1,,please unroll.
410,410,976093843211866113,Thread 24,1521553881,"US needs low yield nuclear weapons, @US_Stratcom Cmdr @usairforce Gen John Hyten tells #SASC hearing - ""That capabiÃ¢?Â¦ https://t.co/qqZJhQ5FYz",31,23,6,https://t.co/qqZJhQ5FYz,"US needs low yield nuclear weapons,
@US_Stratcom
Cmdr
@usairforce
Gen John Hyten tells
#SASC
hearing - ""That capability's a deterrence weapon to respond the threat that
#Russia
in particular is portraying"""
411,411,976094234146168832,Thread 24,1521553975,"""The #Russia|n doctrine will be to use a low-yield nuclear weapon on the battlefield in case of a conventional overÃ¢?Â¦ https://t.co/FoEAnr9BAU",6,5,1,https://t.co/FoEAnr9BAU,"""The
#Russia
|n doctrine will be to use a low-yield nuclear weapon on the battlefield in case of a conventional over-match with an adversary"" per Gen Hyten, citing Vladimir Putin's own words"
412,412,976094792500305920,Thread 24,1521554108,"""Our defense is deterrent capability"" per @US_Stratcom's Gen Hyten, when asked about threat from #Russia #ChinaÃ¢?Â¦ https://t.co/cIvqkCrrPv",8,2,1,https://t.co/cIvqkCrrPv,"""Our defense is deterrent capability"" per
@US_Stratcom
's Gen Hyten, when asked about threat from
#Russia
#China
#hypersonic
missiles ""We don't have any defense that could deny the deployment of such a weapon against us"""
